Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-03-10T23:34:42",37.011,37.451,7.5,0.49,"ML",1.8,"Dulkadiroğlu (Kahramanmaraş)",561233
"2023-03-10T23:33:47",37.646,38.054,5.59,0.34,"ML",1.8,"Doğanşehir (Malatya)",561236
"2023-03-10T23:33:15",38.507,38.088,7,0.35,"ML",1,"Sincik (Adıyaman)",561237
"2023-03-10T23:28:19",36.378,37.053,7,0.6,"ML",2.1,"Merkez (Osmaniye)",561224
"2023-03-10T23:27:38",27.139,36.528,6.21,0.3,"ML",1.8,"Ege Denizi - [33.17 km] Datça (Muğla)",561232
"2023-03-10T23:26:53",38.526,38.132,7.06,0.65,"ML",1.7,"Sincik (Adıyaman)",561229
"2023-03-10T23:24:38",36.829,37.325,5.94,0.28,"ML",2.4,"Türkoğlu (Kahramanmaraş)",561222
"2023-03-10T23:23:23",36.863,37.294,10.49,0.1,"ML",1.3,"Türkoğlu (Kahramanmaraş)",561225
"2023-03-10T23:19:14",37.957,38.136,7,0.64,"ML",0.8,"Doğanşehir (Malatya)",561228
"2023-03-10T23:19:11",37.791,38.266,7,0.43,"ML",1.2,"Akçadağ (Malatya)",561231
"2023-03-10T23:13:58",37.218,37.555,5.63,0.39,"ML",1.7,"Pazarcık (Kahramanmaraş)",561207
"2023-03-10T23:12:42",37.766,38.272,7,0.25,"ML",1.7,"Akçadağ (Malatya)",561219
"2023-03-10T23:11:14",37.202,37.561,7,0.32,"ML",2.2,"Dulkadiroğlu (Kahramanmaraş)",561205
"2023-03-10T23:08:49",36.165,36.271,7.26,0.65,"ML",1.8,"Antakya (Hatay)",561217
"2023-03-10T23:06:34",37.622,37.767,6.89,0.56,"ML",1.9,"Gölbaşı (Adıyaman)",561209
"2023-03-10T23:05:07",36.518,37.873,7.02,0.55,"ML",1.6,"Onikişubat (Kahramanmaraş)",561211
"2023-03-10T23:04:04",27.162,36.531,6.75,0.17,"ML",1.8,"Ege Denizi - [31.34 km] Datça (Muğla)",561221
"2023-03-10T23:02:13",36.753,37.208,7,0.21,"ML",1.7,"Nurdağı (Gaziantep)",561214
"2023-03-10T23:01:21",37.571,38.007,7.61,0.37,"ML",2,"Nurhak (Kahramanmaraş)",561212
"2023-03-10T22:59:15",41.891,38.784,7.78,0.58,"ML",1.9,"Korkut (Muş)",561223
"2023-03-10T22:58:37",37.272,37.569,12.4,0.32,"ML",1.1,"Pazarcık (Kahramanmaraş)",561215
"2023-03-10T22:57:55",27.155,36.502,7,0.44,"ML",3.1,"Ege Denizi - [33.74 km] Datça (Muğla)",561202
"2023-03-10T22:57:15",27.191,36.556,7,0.5,"ML",1.9,"Ege Denizi - [27.59 km] Datça (Muğla)",561201
"2023-03-10T22:56:37",37.163,37.476,7,0.2,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",561218
"2023-03-10T22:55:55",37.573,38.026,6.97,0.32,"ML",2.5,"Nurhak (Kahramanmaraş)",561213
"2023-03-10T22:55:44",35.301,40.541,12.52,0.39,"ML",1.6,"Mecitözü (Çorum)",561230
"2023-03-10T22:54:35",36.062,36.223,6.99,0.35,"ML",1.7,"Defne (Hatay)",561220
"2023-03-10T22:54:12",37.576,38.036,14.37,0.54,"ML",1.1,"Nurhak (Kahramanmaraş)",561210
"2023-03-10T22:54:07",34.269,40.491,13.4,0.19,"ML",1,"Uğurludağ (Çorum)",561227
"2023-03-10T22:52:03",34.207,40.776,12.11,0.31,"ML",1,"Bayat (Çorum)",561226
"2023-03-10T22:50:34",37.49,37.634,7,0.26,"ML",1.4,"Gölbaşı (Adıyaman)",561208
"2023-03-10T22:50:26",36.111,36.222,7,0.69,"ML",1.7,"Defne (Hatay)",561216
"2023-03-10T22:49:14",37.828,38.106,4.29,0.26,"ML",1.4,"Doğanşehir (Malatya)",561206
"2023-03-10T22:44:27",38.179,38.257,6.98,0.31,"ML",1.5,"Yeşilyurt (Malatya)",561204
"2023-03-10T22:41:31",37.461,38.019,7.01,0.43,"ML",3,"Elbistan (Kahramanmaraş)",561203
"2023-03-10T22:39:52",27.258,36.672,7.12,0.24,"ML",1.7,"Ege Denizi - [17.09 km] Datça (Muğla)",561200
"2023-03-10T22:35:16",27.194,36.524,8.26,0.47,"ML",2.3,"Ege Denizi - [29.52 km] Datça (Muğla)",561199
"2023-03-10T22:30:45",27.154,36.498,4.85,0.34,"ML",2,"Ege Denizi - [34.09 km] Datça (Muğla)",561198
"2023-03-10T22:28:07",36.329,37.913,6.98,0.46,"ML",1.8,"Göksun (Kahramanmaraş)",561190
"2023-03-10T22:26:53",35.968,36.131,6.35,0.24,"ML",1.8,"Samandağ (Hatay)",561192
"2023-03-10T22:25:20",29.893,40.925,7,0.66,"ML",1.3,"Derince (Kocaeli)",561197
"2023-03-10T22:24:51",39.562,38.511,7,0.35,"ML",1.2,"Maden (Elazığ)",561195
"2023-03-10T22:21:32",35.293,38.699,7,0.82,"ML",1.1,"İncesu (Kayseri)",561193
"2023-03-10T22:21:09",37.819,38.334,7,0.96,"ML",1.6,"Akçadağ (Malatya)",561196
"2023-03-10T22:15:58",38.534,38.111,7,0.48,"ML",0.9,"Sincik (Adıyaman)",561194
"2023-03-10T22:13:56",37.038,38.374,7,0.71,"ML",1.2,"Afşin (Kahramanmaraş)",561185
"2023-03-10T22:11:24",36.492,36.535,7,0.11,"ML",1.6,"Kırıkhan (Hatay)",561184
"2023-03-10T22:10:20",37.181,37.506,9.3,0.2,"ML",1.3,"Dulkadiroğlu (Kahramanmaraş)",561188
"2023-03-10T22:09:40",37.541,38.167,6.99,0.4,"ML",1.3,"Elbistan (Kahramanmaraş)",561186
"2023-03-10T22:02:22",37.551,38.194,7.01,0.54,"ML",1.7,"Elbistan (Kahramanmaraş)",561182
"2023-03-10T21:57:21",35.297,38.725,6.9,0.41,"ML",2.1,"İncesu (Kayseri)",561183
"2023-03-10T21:52:28",38.459,38.106,6.09,0.31,"ML",2.4,"Sincik (Adıyaman)",561181
"2023-03-10T21:52:13",36.779,37.243,8.64,0.14,"ML",1.4,"Türkoğlu (Kahramanmaraş)",561180
"2023-03-10T21:47:21",37.01,37.307,7.76,0.37,"ML",1.2,"Türkoğlu (Kahramanmaraş)",561179
"2023-03-10T21:44:52",38.684,38.173,5.61,0.28,"ML",3.2,"Pütürge (Malatya)",561187
"2023-03-10T21:42:09",32.186,34.854,11.78,0.77,"ML",2.3,"Akdeniz",561191
"2023-03-10T21:40:02",38.336,38.075,7.01,0.33,"ML",2.4,"Çelikhan (Adıyaman)",561189
"2023-03-10T21:37:16",36.888,37.226,7,0.32,"ML",1.5,"Nurdağı (Gaziantep)",561178
"2023-03-10T21:32:32",37.002,37.298,7.79,0.44,"ML",1.8,"Türkoğlu (Kahramanmaraş)",561176
"2023-03-10T21:27:47",37.076,37.269,7,0.35,"ML",2.1,"Pazarcık (Kahramanmaraş)",561163
"2023-03-10T21:25:27",37.08,37.477,7.28,0.5,"ML",1.5,"Dulkadiroğlu (Kahramanmaraş)",561171
"2023-03-10T21:24:13",43.452,38.853,7,0.45,"ML",1.2,"Tuşba (Van)",561175
"2023-03-10T21:19:57",36.623,38.111,7,0.66,"ML",1.7,"Göksun (Kahramanmaraş)",561177
"2023-03-10T21:17:46",37.698,38.11,7,0.26,"ML",1.6,"Elbistan (Kahramanmaraş)",561172
"2023-03-10T21:14:54",35.302,38.701,6.97,0.42,"ML",1.3,"İncesu (Kayseri)",561165
"2023-03-10T21:10:34",36.527,38.012,7.01,0.47,"ML",2.3,"Göksun (Kahramanmaraş)",561162
"2023-03-10T21:08:00",36.626,37.909,7,0.49,"ML",2.1,"Onikişubat (Kahramanmaraş)",561160
"2023-03-10T21:07:09",40.483,38.594,7.07,0.53,"ML",1.8,"Lice (Diyarbakır)",561174
"2023-03-10T21:02:21",40.428,38.558,7.01,0.38,"ML",1.8,"Hani (Diyarbakır)",561173
"2023-03-10T21:01:07",35.263,38.746,7,0.27,"ML",1.3,"İncesu (Kayseri)",561167
"2023-03-10T20:58:41",36,36.027,5.95,0.86,"ML",1.8,"Yayladağı (Hatay)",561159
"2023-03-10T20:57:53",40.416,38.547,6.96,0.43,"ML",1.5,"Hani (Diyarbakır)",561164
"2023-03-10T20:54:48",36.019,35.992,5.43,0.35,"ML",1.6,"Yayladağı (Hatay)",561158
"2023-03-10T20:54:13",37.185,37.469,7.39,0.37,"ML",1.5,"Dulkadiroğlu (Kahramanmaraş)",561154
"2023-03-10T20:48:59",36.468,37.786,7,0.45,"ML",2.3,"Andırın (Kahramanmaraş)",561152
"2023-03-10T20:48:26",38.204,38.242,7,0.48,"ML",1.4,"Yeşilyurt (Malatya)",561166
"2023-03-10T20:45:31",37.072,37.359,7,0.35,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",561150
"2023-03-10T20:43:46",26.948,38.895,7.17,0.23,"ML",1.5,"Ege Denizi - Çandarlı Körfezi - [04.00 km] Dikili (İzmir)",561170
"2023-03-10T20:42:19",36.274,37.829,7.04,0.61,"ML",1.3,"Saimbeyli (Adana)",561161
"2023-03-10T20:40:38",38.574,38.181,7,0.47,"ML",0.9,"Battalgazi (Malatya)",561168
"2023-03-10T20:40:29",36.361,36.544,7,0.39,"ML",1.4,"Kırıkhan (Hatay)",561156
"2023-03-10T20:38:07",37.837,38.112,11,0.52,"ML",1.5,"Doğanşehir (Malatya)",561149
"2023-03-10T20:35:27",28.37,37.075,7,0.2,"ML",1.1,"Ula (Muğla)",561169
"2023-03-10T20:32:47",37.147,37.509,11.66,0.45,"ML",2,"Dulkadiroğlu (Kahramanmaraş)",561148
"2023-03-10T20:27:07",36.988,37.27,9.48,0.2,"ML",1.8,"Nurdağı (Gaziantep)",561145
"2023-03-10T20:26:40",38.443,38.106,6.96,0.12,"ML",1,"Sincik (Adıyaman)",561153
"2023-03-10T20:24:01",30.192,38.455,7,0.48,"ML",1.3,"Sandıklı (Afyonkarahisar)",561157
"2023-03-10T20:22:49",38.753,39.02,7,0.34,"ML",1.2,"Keban Barajı - [03.78 km] Çemişgezek (Tunceli)",561151
"2023-03-10T20:22:02",27.254,36.525,15.56,0.39,"ML",2.6,"Ege Denizi - [25.57 km] Datça (Muğla)",561155
"2023-03-10T20:19:59",37.24,38.022,7,0.79,"ML",1.2,"Ekinözü (Kahramanmaraş)",561147
"2023-03-10T20:16:35",36.039,36.206,6.79,0.37,"ML",2.3,"Samandağ (Hatay)",561146
"2023-03-10T20:11:31",35.284,38.685,7,0.49,"ML",1.7,"İncesu (Kayseri)",561141
"2023-03-10T20:10:02",37.056,37.459,6.48,0.07,"ML",1.2,"Dulkadiroğlu (Kahramanmaraş)",561139
"2023-03-10T20:07:59",36.37,37.964,7.08,0.67,"ML",2.9,"Göksun (Kahramanmaraş)",561138
"2023-03-10T20:04:07",36.622,37.824,7,0.5,"ML",2.7,"Onikişubat (Kahramanmaraş)",561136
"2023-03-10T20:03:49",37.856,37.803,6.8,0.35,"ML",1.4,"Tut (Adıyaman)",561143
"2023-03-10T20:02:27",37.149,37.425,6.42,0.36,"ML",1,"Dulkadiroğlu (Kahramanmaraş)",561135
"2023-03-10T19:56:30",35.999,40.86,5.47,0.22,"ML",1.1,"Ladik (Samsun)",561144
"2023-03-10T19:55:19",37.113,37.49,8.03,0.33,"ML",1,"Dulkadiroğlu (Kahramanmaraş)",561132
"2023-03-10T19:53:44",37.393,38.243,7,0.46,"ML",1.8,"Elbistan (Kahramanmaraş)",561131
"2023-03-10T19:50:55",36.791,37.289,7,0.35,"ML",1.5,"Türkoğlu (Kahramanmaraş)",561133
"2023-03-10T19:47:14",37.42,38.026,7,0.47,"ML",1.1,"Nurhak (Kahramanmaraş)",561130
"2023-03-10T19:43:17",27.224,36.561,6.74,0.41,"ML",1.5,"Ege Denizi - [24.86 km] Datça (Muğla)",561140
"2023-03-10T19:42:48",37.249,38.044,7.01,0.56,"ML",1.8,"Nurhak (Kahramanmaraş)",561129
"2023-03-10T19:39:20",37.392,38.237,7,0.43,"ML",2.4,"Elbistan (Kahramanmaraş)",561128
"2023-03-10T19:39:12",28.739,39.964,5.24,0.15,"ML",1.5,"Mustafakemalpaşa (Bursa)",561142
"2023-03-10T19:38:20",37.073,37.257,7.37,0.32,"ML",1.9,"Pazarcık (Kahramanmaraş)",561134
"2023-03-10T19:36:43",37.809,38.184,5.95,0.31,"ML",3.3,"Doğanşehir (Malatya)",561121
"2023-03-10T19:33:28",36.524,38.004,7,0.63,"ML",1.8,"Göksun (Kahramanmaraş)",561137
"2023-03-10T19:28:12",36.541,36.868,7,0.87,"ML",2.2,"Hassa (Hatay)",561125
"2023-03-10T19:27:22",36.87,37.37,7,0.22,"ML",1.7,"Türkoğlu (Kahramanmaraş)",561120
"2023-03-10T19:25:52",35.634,36.985,13.07,0.58,"ML",1.4,"Sarıçam (Adana)",561124
"2023-03-10T19:22:57",37.774,38.09,8.24,0.5,"ML",1.6,"Doğanşehir (Malatya)",561122
"2023-03-10T19:20:12",40.333,39.07,7,0.82,"ML",1.2,"Merkez (Bingöl)",561126
"2023-03-10T19:17:16",43.758,41.149,7.39,0.54,"ML",1.8,"Ninotsminda, Samtskhe-Javakheti (Gürcistan) - [23.83 km] Akyaka (Kars)",561127
"2023-03-10T19:15:47",36.063,36.137,7,0.76,"ML",2.7,"Defne (Hatay)",561123
"2023-03-10T19:14:24",26.291,39.361,11.07,0.25,"ML",2.5,"Ege Denizi, Midilli Adası (Lesvos) - [15.01 km] Ayvacık (Çanakkale)",561119
"2023-03-10T19:11:20",36.251,36.389,6.98,0.14,"ML",1.6,"Antakya (Hatay)",561115
"2023-03-10T19:10:59",37.879,38.102,7,0.44,"ML",1.5,"Doğanşehir (Malatya)",561112
"2023-03-10T19:10:26",36.674,37.418,7.01,0.97,"ML",1.3,"Onikişubat (Kahramanmaraş)",561110
"2023-03-10T19:07:49",37.81,37.877,7,0.57,"ML",1.3,"Gölbaşı (Adıyaman)",561107
"2023-03-10T19:05:50",36.955,37.183,7,0.21,"ML",1.5,"Nurdağı (Gaziantep)",561108
"2023-03-10T19:05:43",27.3,36.493,7,0.55,"ML",1.7,"Ege Denizi - [25.91 km] Datça (Muğla)",561118
"2023-03-10T19:02:48",28.421,37.068,6.88,0.55,"ML",1,"Ula (Muğla)",561117
"2023-03-10T19:01:48",37.004,37.298,8.63,0.23,"ML",1.1,"Türkoğlu (Kahramanmaraş)",561105
"2023-03-10T18:58:06",37.839,37.746,7,0.58,"ML",1.5,"Besni (Adıyaman)",561116
"2023-03-10T18:55:09",37.239,37.529,7,0.38,"ML",1.8,"Pazarcık (Kahramanmaraş)",561113
"2023-03-10T18:54:20",36.926,37.192,7,0.32,"ML",1.3,"Nurdağı (Gaziantep)",561114
"2023-03-10T18:43:44",36.639,38.087,7,0.59,"ML",2.1,"Göksun (Kahramanmaraş)",561106
"2023-03-10T18:43:06",27.199,36.322,7,0.3,"ML",1.6,"Ege Denizi - [46.94 km] Datça (Muğla)",561100
"2023-03-10T18:41:57",27.189,36.556,6.16,0.42,"ML",1.8,"Ege Denizi - [27.78 km] Datça (Muğla)",561099
"2023-03-10T18:41:40",27.527,36.672,9.71,0.67,"ML",1.4,"Ege Denizi - [04.32 km] Datça (Muğla)",561098
"2023-03-10T18:40:05",27.238,36.554,7.01,0.32,"ML",1.6,"Ege Denizi - [24.36 km] Datça (Muğla)",561097
"2023-03-10T18:39:53",36.286,36.172,7,0.3,"ML",1.4,"Altınözü (Hatay)",561102
"2023-03-10T18:39:05",38.146,37.981,7,0.41,"ML",1.3,"Doğanşehir (Malatya)",561111
"2023-03-10T18:37:57",27.204,36.522,13.76,0.33,"ML",2.5,"Ege Denizi - [28.98 km] Datça (Muğla)",561096
"2023-03-10T18:37:51",35.988,37.256,7.8,0.59,"ML",1.8,"Kadirli (Osmaniye)",561104
"2023-03-10T18:35:00",37.293,37.929,7.18,0.58,"ML",1.3,"Nurhak (Kahramanmaraş)",561103
"2023-03-10T18:34:36",36.069,36.208,7,0.54,"ML",1.6,"Defne (Hatay)",561101
"2023-03-10T18:30:39",35.306,38.726,16.46,0.35,"ML",2,"İncesu (Kayseri)",561109
"2023-03-10T18:29:13",36.036,36.222,6.82,0.43,"ML",3,"Samandağ (Hatay)",561090
"2023-03-10T18:26:07",30.262,36.541,43.48,0.5,"ML",2.2,"Kumluca (Antalya)",561092
"2023-03-10T18:25:45",36.684,37.137,6.85,0.41,"ML",1.3,"Nurdağı (Gaziantep)",561086
"2023-03-10T18:21:07",37.192,37.518,6.94,0.25,"ML",1.2,"Pazarcık (Kahramanmaraş)",561083
"2023-03-10T18:17:05",36.946,37.549,6.8,0.46,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",561088
"2023-03-10T18:14:16",37.04,37.37,6.45,0.35,"ML",0.9,"Dulkadiroğlu (Kahramanmaraş)",561078
"2023-03-10T18:09:23",36.613,37.035,7.09,0.45,"ML",3.3,"İslahiye (Gaziantep)",561072
"2023-03-10T18:08:46",41.459,38.919,7,0.56,"MW",3.6,"Merkez (Muş)",561071
"2023-03-10T18:05:34",37.301,38.242,8.57,0.39,"MW",3.5,"Elbistan (Kahramanmaraş)",561069
"2023-03-10T18:05:02",37.192,37.521,7,0.3,"ML",2,"Pazarcık (Kahramanmaraş)",561075
"2023-03-10T18:03:04",27.186,36.554,7.58,0.13,"ML",1.7,"Ege Denizi - [28.08 km] Datça (Muğla)",561082
"2023-03-10T18:01:52",38.134,38.268,7.06,0.31,"ML",1.9,"Yeşilyurt (Malatya)",561077
"2023-03-10T17:56:49",36.663,37.168,6.84,0.5,"ML",2,"Bahçe (Osmaniye)",561094
"2023-03-10T17:54:58",27.215,36.549,13.8,0.44,"ML",2.3,"Ege Denizi - [26.29 km] Datça (Muğla)",561084
"2023-03-10T17:54:55",36.942,37.251,14.01,0.4,"ML",1.2,"Nurdağı (Gaziantep)",561093
"2023-03-10T17:51:41",38.284,38.285,9.97,0.4,"ML",2.8,"Yeşilyurt (Malatya)",561091
"2023-03-10T17:50:26",36.198,37.844,7,0.48,"ML",1.8,"Saimbeyli (Adana)",561089
"2023-03-10T17:47:57",36.211,37.783,7,0.61,"ML",1,"Saimbeyli (Adana)",561087
"2023-03-10T17:45:24",37.607,38.48,8.08,0.56,"ML",1.9,"Darende (Malatya)",561085
"2023-03-10T17:44:57",40.843,38.636,7.44,0.38,"ML",1.9,"Genç (Bingöl)",561095
"2023-03-10T17:44:19",36.205,36.496,11.57,0.17,"ML",2.4,"Belen (Hatay)",561076
"2023-03-10T17:43:22",31.664,37.979,7,0.45,"ML",1.1,"Hüyük (Konya)",561081
"2023-03-10T17:42:40",37.077,37.474,7,0.35,"ML",1,"Dulkadiroğlu (Kahramanmaraş)",561074
"2023-03-10T17:42:12",31.659,38.005,7.39,0.34,"ML",1.6,"Doğanhisar (Konya)",561080
"2023-03-10T17:41:27",31.666,37.99,7,0.45,"ML",1.9,"Hüyük (Konya)",561079
"2023-03-10T17:41:22",36.405,37.986,7,0.33,"ML",2.4,"Göksun (Kahramanmaraş)",561073
"2023-03-10T17:40:36",37.684,37.772,7.09,0.32,"ML",1.7,"Gölbaşı (Adıyaman)",561070
"2023-03-10T17:39:24",36.991,38.118,15.42,0.47,"ML",2.3,"Göksun (Kahramanmaraş)",561068
"2023-03-10T17:37:19",37.421,38.024,7.03,0.46,"ML",2,"Nurhak (Kahramanmaraş)",561067
"2023-03-10T17:35:37",36.923,37.224,7,0.5,"ML",2.3,"Nurdağı (Gaziantep)",561066
"2023-03-10T17:25:56",38.357,38.342,12.86,0.82,"ML",1.4,"Battalgazi (Malatya)",561065
"2023-03-10T17:23:08",38.185,38.244,7.02,0.44,"ML",1.8,"Yeşilyurt (Malatya)",561064
"2023-03-10T17:15:49",36.319,37.859,7,0.29,"ML",1.9,"Göksun (Kahramanmaraş)",561063
"2023-03-10T17:09:46",36.353,37.972,6.89,0.6,"ML",1.8,"Göksun (Kahramanmaraş)",561059
"2023-03-10T17:09:12",37.217,38.064,7.41,0.42,"ML",1.6,"Ekinözü (Kahramanmaraş)",561060
"2023-03-10T17:05:31",36.437,36.609,7.09,0.48,"ML",2,"Kırıkhan (Hatay)",561057
"2023-03-10T17:03:03",37.164,37.452,6.24,0.21,"ML",2.5,"Dulkadiroğlu (Kahramanmaraş)",561053
"2023-03-10T17:02:21",37.44,38.01,7,0.23,"ML",1.7,"Nurhak (Kahramanmaraş)",561055
"2023-03-10T17:00:45",26.306,39.369,6.99,0.29,"ML",1.8,"Ege Denizi, Midilli Adası (Lesvos) - [13.85 km] Ayvacık (Çanakkale)",561062
"2023-03-10T16:58:49",40.352,39.194,10.74,0.49,"ML",3.4,"Kiğı (Bingöl)",561061
"2023-03-10T16:55:22",38.292,38.286,10.01,0.37,"ML",2.4,"Yeşilyurt (Malatya)",561052
"2023-03-10T16:50:56",38.186,38.244,7,0.29,"ML",1.9,"Yeşilyurt (Malatya)",561058
"2023-03-10T16:47:35",37.714,37.969,9.94,0.35,"ML",2,"Doğanşehir (Malatya)",561056
"2023-03-10T16:46:30",37.708,38.034,7,0.27,"ML",2.4,"Doğanşehir (Malatya)",561054
"2023-03-10T16:44:12",38.216,38.324,7,0.5,"ML",1.1,"Yeşilyurt (Malatya)",561051
"2023-03-10T16:42:59",37.272,37.57,6.98,0.33,"ML",1.7,"Pazarcık (Kahramanmaraş)",561049
"2023-03-10T16:42:34",37.15,37.424,7.09,0.27,"ML",1.5,"Dulkadiroğlu (Kahramanmaraş)",561048
"2023-03-10T16:39:05",30.547,38.602,6.76,0.36,"ML",1.5,"Şuhut (Afyonkarahisar)",561045
"2023-03-10T16:38:01",36.297,36.469,7.02,0.06,"ML",1.2,"Kırıkhan (Hatay)",561046
"2023-03-10T16:37:42",36.888,37.277,7,0.74,"ML",1.3,"Nurdağı (Gaziantep)",561047
"2023-03-10T16:32:16",38.556,38.17,7,0.46,"ML",1,"Battalgazi (Malatya)",561050
"2023-03-10T16:23:28",36.887,38.323,6.74,0.48,"ML",1.8,"Afşin (Kahramanmaraş)",561041
"2023-03-10T16:20:27",37.303,37.459,7.22,0.12,"ML",0.9,"Pazarcık (Kahramanmaraş)",561042
"2023-03-10T16:20:12",27.12,40.353,7.03,0.47,"ML",1.4,"Biga (Çanakkale)",561044
"2023-03-10T16:19:32",37.27,38.334,6.25,0.49,"ML",1.3,"Elbistan (Kahramanmaraş)",561043
"2023-03-10T16:16:20",38.117,38.194,6.97,0.32,"ML",1.5,"Yeşilyurt (Malatya)",561040
"2023-03-10T16:12:00",38.352,38.402,6.46,0.32,"ML",1.5,"Battalgazi (Malatya)",561036
"2023-03-10T16:10:06",38.344,38.371,7.03,0.43,"ML",1.4,"Battalgazi (Malatya)",561037
"2023-03-10T16:02:46",35.427,37.653,6.96,0.51,"ML",1.9,"Aladağ (Adana)",561038
"2023-03-10T16:02:00",37.781,37.726,6.68,0.5,"ML",0.9,"Besni (Adıyaman)",561035
"2023-03-10T16:01:08",37.11,37.507,6.91,0.19,"ML",0.9,"Dulkadiroğlu (Kahramanmaraş)",561034
"2023-03-10T16:00:07",40.195,38.432,7.01,0.5,"ML",1.3,"Dicle (Diyarbakır)",561039
"2023-03-10T15:55:24",36.235,37.858,7.02,0.48,"ML",1.5,"Saimbeyli (Adana)",561033
"2023-03-10T15:53:57",36.071,36.034,6.81,0.33,"ML",1.8,"Yayladağı (Hatay)",561029
"2023-03-10T15:53:11",36.572,37.652,7,0.23,"ML",1.3,"Onikişubat (Kahramanmaraş)",561032
"2023-03-10T15:46:27",37.08,37.369,6.21,0.1,"ML",1.2,"Dulkadiroğlu (Kahramanmaraş)",561031
"2023-03-10T15:44:51",36.575,37.727,7.05,0.47,"ML",2.1,"Onikişubat (Kahramanmaraş)",561030
"2023-03-10T15:41:05",36.262,37.834,7,0.51,"ML",2,"Saimbeyli (Adana)",561025
"2023-03-10T15:38:00",38.728,39.606,6.16,0.38,"ML",1.5,"Kemah (Erzincan)",561027
"2023-03-10T15:37:03",36.156,36.259,6.98,0.35,"ML",1.7,"Antakya (Hatay)",561026
"2023-03-10T15:36:13",38.808,38.269,6.75,0.48,"ML",1.2,"Pütürge (Malatya)",561028
"2023-03-10T15:33:44",37.874,37.887,7,0.22,"ML",1,"Gölbaşı (Adıyaman)",561022
"2023-03-10T15:32:06",37.468,38.036,7,0.07,"ML",1.5,"Elbistan (Kahramanmaraş)",561024
"2023-03-10T15:26:33",37.759,38.281,6.97,0.4,"ML",1.9,"Akçadağ (Malatya)",561019
"2023-03-10T15:23:42",37.752,38.084,7,0.84,"ML",2.2,"Doğanşehir (Malatya)",561018
"2023-03-10T15:20:33",38.691,39.622,7,0.45,"ML",2.7,"Kemah (Erzincan)",561020
"2023-03-10T15:19:47",37.527,38.405,7,0.87,"ML",1.7,"Darende (Malatya)",561023
"2023-03-10T15:18:58",37.734,38.073,8.45,0.34,"ML",1.5,"Doğanşehir (Malatya)",561021
"2023-03-10T15:12:38",34.252,38.168,6.66,0.37,"ML",1.4,"Merkez (Aksaray)",561016
"2023-03-10T15:10:07",37.634,37.958,5.28,0.36,"ML",2.3,"Doğanşehir (Malatya)",561015
"2023-03-10T15:06:00",36.054,37.813,6.48,0.26,"ML",1.2,"Feke (Adana)",561014
"2023-03-10T15:02:33",37.507,38.023,7.02,0.57,"ML",2.1,"Nurhak (Kahramanmaraş)",561012
"2023-03-10T15:02:00",43.457,38.834,7.03,0.74,"ML",1.6,"Tuşba (Van)",561017
"2023-03-10T15:00:15",37.762,38.282,6.96,0.4,"ML",2,"Akçadağ (Malatya)",561010
"2023-03-10T14:57:08",35.321,38.697,7,0.41,"ML",1.6,"Hacılar (Kayseri)",561007
"2023-03-10T14:56:19",27.107,36.542,7.25,0.27,"ML",1.9,"Ege Denizi - [34.81 km] Datça (Muğla)",561005
"2023-03-10T14:55:38",35.339,38.706,7.5,0.39,"ML",1.8,"Hacılar (Kayseri)",561008
"2023-03-10T14:52:05",31.659,37.976,7,0.37,"ML",1.4,"Hüyük (Konya)",561006
"2023-03-10T14:49:48",38.171,38.083,6.83,0.2,"ML",1.8,"Yeşilyurt (Malatya)",561013
"2023-03-10T14:48:09",38.31,38.2,7,0.38,"ML",1.4,"Yeşilyurt (Malatya)",561011
"2023-03-10T14:47:48",37.071,37.28,7.05,0.38,"ML",1.8,"Pazarcık (Kahramanmaraş)",561009
"2023-03-10T14:42:13",37.236,37.501,5,0.53,"ML",3.3,"Pazarcık (Kahramanmaraş)",561003
"2023-03-10T14:40:35",37.738,38.134,10.34,0.26,"ML",2.2,"Doğanşehir (Malatya)",561002
"2023-03-10T14:39:49",37.724,38.064,7,0.9,"ML",2.3,"Doğanşehir (Malatya)",561001
"2023-03-10T14:37:21",38.16,37.981,7,0.55,"ML",1.7,"Merkez (Adıyaman)",561004
"2023-03-10T14:35:26",36.376,37.789,7.17,0.56,"ML",2.9,"Andırın (Kahramanmaraş)",561000
"2023-03-10T14:32:41",38.107,37.955,6.89,0.99,"ML",2.6,"Doğanşehir (Malatya)",560999
"2023-03-10T14:31:46",37.697,37.761,1.72,0.47,"ML",1.9,"Gölbaşı (Adıyaman)",560998
"2023-03-10T14:29:19",38.122,38.288,7,0.21,"ML",1.3,"Yeşilyurt (Malatya)",560994
"2023-03-10T14:26:05",36.447,36.849,6.45,0.65,"ML",2.7,"Hassa (Hatay)",560990
"2023-03-10T14:25:33",38.158,38,7,0.29,"ML",1.5,"Çelikhan (Adıyaman)",560989
"2023-03-10T14:23:12",37.152,38.089,6.99,0.38,"ML",1.5,"Ekinözü (Kahramanmaraş)",560996
"2023-03-10T14:19:21",36.586,38.089,7.17,0.71,"ML",2.2,"Göksun (Kahramanmaraş)",560988
